"Sample_ID","Mean_FD_Power"
"7904188118868401594",0.094639
"7916530588718024841",0.065722
"7923881756931366609",0.041648
"796117693103640774",0.16615
"7961441323710643344",0.25151
"7972173534445805846",0.081963
"7987502456125842082",0.20401
"8005987433942226638",0.25322
"8010122542433120572",0.32346
"8013633467934886374",0.21254
"8023973518455906882",0.24539
"8045836953408774531",0.093709
"8046206826227554282",0.17755
"805048801547934547",0.13391
"8058929583230058357",0.040513
"8069939035014478877",0.81741
"8090862932667548061",0.20696
"8093086263759882494",0.36743
"8114200290813140071",0.80474
"8120089415360219319",0.22164
"8123384670308137563",0.10608
"8147590043365159471",0.089771
"8148529376421060913",0.061017
"8163915483354539436",0.59062
"8188606489003167029",0.1675
"8202626753881182953",0.079361
"8206019543922056165",0.061288
"8215795869436819873",0.31814
"8228627902859312989",0.089773
"8228803928078653780",0.11364
"8254152516100053401",0.097399
"8255302548521160061",0.10339
"8262495494925285562",0.11295
"8313142558970467479",0.34066
"8314109076733694007",0.10609
"8317793618671288375",0.06071
"8324521598208534718",0.078972
"8350314501556174012",0.26089
"8359818477131129025",1.0582
"8360002850655100234",0.054865
"8378936347998768218",0.22426
"8388425640168888665",0.19804
"8428986045619743731",0.14129
"8440136552863560742",0.21391
"8444511832585725966",0.08099
"846338398956869217",0.83628
"8486188441605162812",0.16526
"8498381773020686909",0.13296
"8522391417523297412",0.26856
"8594809099092967641",0.52521
"8601892304489994370",0.6349
"8604088705329748243",0.069652
"8607365337487878111",0.28659
"8623251656954777229",1.0091
"863539184712500671",0.26786
"8647458245548746374",0.24449
"8657774379486090170",0.12254
"8682347016353213274",0.11452
"8696883869930781569",0.096376
"8753951441057385771",0.13426
"8769209046080908750",0.14896
"8773023546385298217",0.059537
"8773529043399963608",1.4855
"8787752940515069547",0.065709
"8797865049371315550",0.11381
"8818770057582598150",0.25708
"8851782126737109946",0.11041
"8869316065865571601",0.19359
"8884298256472362623",0.13315
"8894964673439467534",0.25191
"8899078651669495220",0.13073
"8899808591206209849",0.309
"8899860435498684364",0.13573
"8913903238652743322",0.092292
"8945703093962660744",0.083895
"8948625876768432579",0.10134
"8949204070608673381",0.12139
"8967138964840794696",0.056285
"8976341902356705424",0.083022
"8998735734811638280",0.10753
"9029128901663065911",0.21608
"9033531949148953633",0.11735
"9057622900394015793",0.077185
"9067662399611330807",0.9016
"9091964210371819553",0.31076
"9107623325421867604",0.20556
"9121764908593996598",0.15309
"9134754846138994916",0.1682
"9137699730772697073",0.25843
"9142942385768211283",0.19779
"9144685686382590821",0.094658
"9148943449993839960",0.13834
"9153298504548778957",0.15193
"9160736635148228083",0.05857
"9187938134778784216",0.086373
"9203841576719287174",0.09927
"9207712590418396743",0.068561
"9213981989782687082",0.19952
"9214718732756124692",0.14904
"9241171118077103117",0.13158
"9244089430407288822",0.22858
"925493506060134004",0.40798
"9301968646917127303",0.14912
"9309994439127484947",0.17622
"9324848415768224920",0.12642
"9355855310060357161",0.057237
"9388209919682696971",0.12622
"9390779105161950724",0.13062
"9393712594539961936",0.1327
"9418420251279473503",0.12146
"9424643212991639813",0.19538
"9430054059303584321",0.40964
"9461345611763620435",0.13992
"9483982908108698531",0.16528
"9496952744083662074",0.10005
"9511556583296610809",0.21772
"9522989434472289301",0.10012
"954528540338790668",0.086358
"9549220942075223164",0.12885
"9552232490045125405",0.15131
"9556182826304683136",0.14147
"9560747364768383888",0.1758
"9570576457168596945",0.072539
"9629081412613838659",0.28342
"9631126517716256973",0.076765
"9631454807309118543",0.10861
"9633178830526199172",0.15274
"9675220610400000046",0.075657
"9677663032899144307",0.12487
"9677939963554296378",0.10299
"9701984015616676139",0.21066
"971273507580097551",0.19091
"9728644869016088044",0.074001
"9748569960048445",0.12355
"9790024907849746097",0.50544
"9793739284124178960",0.1067
"980468418353890108",0.091041
"9806289984924172357",0.10072
"9828589317757742860",0.22644
"9861859263416057262",0.10838
"9870257559303432777",0.49195
"9879008448392456556",0.16622
"9882335572497386794",0.29541
"9900124300111423170",0.093597
"9906557410173564411",0.12372
"9915556264164993913",0.14952
"9931828537209153506",0.16871
"9968435306742711551",0.21952
"9996884498929238594",0.11037
